cts urn,word form,note
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.1,παραλαβόντες,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,ἐὰν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,μὴ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,δύνωνται,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,διαλῦσαι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,γιγνώσκουσι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,κἂν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,ἀμφοτέροις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,ἀρέσκῃ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,τὰ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,γνωσθέντα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,ἐμμένωσιν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,ἔχει,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,τέλος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,ἡ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,δίκη,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,ἂν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,δ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,ὁ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,ἕτερος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,ἐφῇ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,ἀντιδίκων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,εἰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,τὸ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,δικαστήριον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,ἐμβαλόντες,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,τὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,μαρτυρίας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,τὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,προκλήσεις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,νόμους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,εἰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,ἐχίνους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,χωρὶς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,τὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,τοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,διώκοντος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,χωρὶς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,τὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,τοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,φεύγοντος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,τούτους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,κατασημηνάμενοι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,τὴν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,γνῶσιν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,τοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,διαιτητοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,γεγραμμένην,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,ἐν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,γραμματείῳ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,προσαρτήσαντες,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,παραδιδόασι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,τοῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,δ,num
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,τοῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,τὴν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,φυλὴν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,τοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,φεύγοντος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.2,δικάζουσιν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,οἱ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,παραλαβόντες,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,εἰσάγουσιν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,εἰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,τὸ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,δικαστήριον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,τὰ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,ἐντὸς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,χιλίων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,εἰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,ἕνα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,διακοσίους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,τὰ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,δ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,ὑπὲρ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,χιλίας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,εἰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,ἕνα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,τετρακοσίους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,οὐκ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,ἔξεστι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,δ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,οὔτε,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,νόμοις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,οὔτε,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,προκλήσεσι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,οὔτε,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,μαρτυρίαις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,ἀλλ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,ἢ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,ταῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,παρὰ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,τοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,διαιτητοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,χρῆσθαι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,ταῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,εἰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,ἐχίνους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.3,ἐμβεβλημέναις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,διαιτηταὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,δ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,εἰσὶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,οἷς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἂν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἑξηκοστὸν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἔτος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ᾖ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,τοῦτο,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,δῆλον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἐκ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἀρχόντων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἐπωνύμων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,εἰσὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,γὰρ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἐπώνυμοι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,δέκα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,οἱ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,φυλῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,δύο,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,τετταράκοντα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,οἱ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἡλικιῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,οἱ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἔφηβοι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἐγγραφόμενοι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,πρότερον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,μὲν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,εἰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,λελευκωμένα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,γραμματεῖα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἐνεγράφοντο,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἐπεγράφοντο,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,αὐτοῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ὅ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,τ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἄρχων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἐφ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,οὗ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἐνεγράφησαν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ὁ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἐπώνυμος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ὁ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,τῷ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,προτέρῳ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἔτει,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,δεδιαιτηκώς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,νῦν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,δ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,εἰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,στήλην,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,χαλκῆν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἀναγράφονται,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἵσταται,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἡ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,στήλη,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,πρὸ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,τοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,βουλευτηρίου,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,παρὰ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.4,ἐπωνύμους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,τὸν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,τελευταῖον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,τῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἐπωνύμων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,λαβόντες,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,οἱ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,τετταράκοντα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,διανέμουσιν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,αὐτοῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,τὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,διαίτας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἐπικληροῦσιν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἃς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἕκαστος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,διαιτήσει,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἀναγκαῖον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἃς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἂν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἕκαστος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,λάχῃ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,διαίτας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἐκδιαιτᾶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ὁ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,γὰρ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,νόμος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἄν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,τις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,μὴ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,γένηται,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,διαιτητὴς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,τῆς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἡλικίας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,αὐτῷ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,καθηκούσης,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἄτιμον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,εἶναι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,κελεύει,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,πλὴν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἐὰν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,τύχῃ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἀρχὴν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἄρχων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,τινὰ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἐν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἐκείνῳ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,τῷ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἐνιαυτῷ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἢ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἀποδημῶν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,οὗτοι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,δ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,ἀτελεῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,εἰσὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.5,μόνοι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,ἔστιν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,εἰσαγγέλλειν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,εἰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,διαιτητάς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,ἐάν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,τις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,ἀδικηθῇ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,ὑπὸ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,τοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,διαιτητοῦ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,κἄν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,τινος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,καταγνῶσιν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,ἀτιμοῦσθαι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,κελεύουσιν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,οἱ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,νόμοι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,ἔφεσις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,δ᾽,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,ἔστι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,τούτοις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,χρῶνται,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,τοῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,ἐπωνύμοις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,πρὸς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,τὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,στρατείας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,ὅταν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,ἡλικίαν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,ἐκπέμπωσι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,προγράφουσιν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,ἀπὸ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,τίνος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,ἄρχοντος,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,ἐπωνύμου,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,μέχρι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,τίνων,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,δεῖ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:53.6,στρατεύεσθαι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.1,κληροῦσι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.1,δὲ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.1,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.1,τάσδε,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.1,τὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.1,ἀρχάς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.1,ὁδοποιοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.1,πέντε,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.1,οἷς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.1,προστέτακται,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.1,δημοσίους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.1,ἐργάτας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.1,ἔχουσι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.1,τὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.1,ὁδοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.1,ἐπισκευάζειν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,λογιστὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,δέκα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,συνηγόρους,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,τούτοις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,δέκα,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,πρὸς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,οὓς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,ἅπαντας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,ἀνάγκη,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,τοὺς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,τὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,ἀρχὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,ἄρξαντας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,λόγον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,ἀπενεγκεῖν,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,οὗτοι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,γάρ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,εἰσι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,μόνοι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,οἱ,supplied
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,τοῖς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,ὑπευθύνοις,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,λογιζόμενοι,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,καὶ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,τὰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,εὐθύνας,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,εἰς,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,τὸ,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,δικαστήριον,
urn:cts:greekLit:tlg0086.tlg003.fuKenyon:54.2,εἰσάγοντες,
